author,content
AndrzejDuda,Rosjanie stale atakują na niewielkich odcinkach ale nie są w stanie przełamać naszej obrony. Jesteśmy absolutnie zdeterminowani i nie ulegniemy. Dziękujemy wam za opiekę nad naszymi kobietami i dziećmi - usłyszałem dziś od @ZelenskyyUa. Obrońcy Ukrainy potrzebują wsparcia! 🇵🇱🤝🇺🇦
AndrzejDuda,"Składam serdeczne życzenia mojemu przyjacielowi @GitanasNauseda i wszystkim mieszkańcom Litwy z okazji Święta Odrodzenia Niepodległości! Niech żyje wolna Litwa 🇱🇹, wolna Polska 🇵🇱 i wolna Ukraina 🇺🇦! Za wolność naszą i waszą!"
AndrzejDuda,"Nuoširdžiai sveikinu mano bičiulį @GitanasNauseda ir visus Lietuvos gyventojus su kovo 11-ąja, su Lietuvos nepriklausomybės atkūrimo diena! Tegul gyvuoja laisva Lietuva 🇱🇹, laisva Lenkija 🇵🇱 ir laisva Ukraina 🇺🇦!"
AndrzejDuda,"According to @ZelenskyyUa, RU troops are still not ready to storm Kyiv. They are trying to break the Defenders by bombing residential buildings and hospitals. Tomorrow another attempt will be made to evacuate civilians from Mariupol. RU are shelling non stop. God save UA!  🇵🇱🤝🇺🇦"
AndrzejDuda,"Zdaniem @ZelenskyyUa rosyjskie wojska wciąż nie są gotowe do szturmu na Kijów. Próbują złamać Obrońców wciąż bombardując budynki mieszkalne i szpitale. Jutro ponowna próba ewakuacji ludności cywilnej z Mariupola. Wszystkie poprzednie próby przerwał ostrzał. Boże, chroń UA! 🇵🇱🤝🇺🇦"
AndrzejDuda,"According to @ZelenskyyUa, the Russians do not have the potential for frontal attack now. Instead, they terrorize civilians by ruthlessly bombing villages and towns. Russian cruelty only strengthens the will to fight and the determination of the Defenders. Support UA! 🇵🇱🤝🇺🇦"
AndrzejDuda,Zdaniem @ZelenskyyUa Rosjanie nie mają teraz potencjału do kolejnego frontalnego ataku. Zamiast tego terroryzują cywilów bezlitośnie bombardując wsie i miasteczka. Rosyjskie okrucieństwo tylko wzmacnia  wolę walki i determinację Obrońców Ukrainy. Kto może niech Ich wspiera!🇵🇱🤝🇺🇦
AndrzejDuda,"Wszystkim Paniom, z okazji Międzynarodowego Dnia Kobiet, życzę samych słonecznych dni, spełnienia w życiu rodzinnym i zawodowym, codziennego szacunku ze strony mężczyzn, miłości, szczęścia i sPokoju. A także realizacji marzeń. Dziękujemy Wam, że jesteście! Z całego serca! 🌹🌹🌹"
AndrzejDuda,"If the VVP thinks, that by tearing down houses and killing civilians, he will break the will and spirit of the Ukrainians, he is wrong. As @ZelenskyyUa told me, every destroyed house and every victim killed increases the resistance of the Defenders and the will to win. 🇵🇱🤝🇺🇦"
AndrzejDuda,"Jeśli WWP myśli, że burząc domy i zabijając cywilów armia rosyjska złamie wolę i ducha Obrońców Ukrainy, to głęboko się myli. Jak powiedział mi @ZelenskyyUa każdy zniszczony dom i każda kolejna ofiara zabita rosyjskim pociskiem wzmaga w Obrońcach opór i wolę zeycięstwa. 🇵🇱🤝🇺🇦"
AndrzejDuda,"I have spoken to @ZelenskyyUa. Russia is brutal, but the determination and fighting spirit do not leave the Defenders of Ukraine and their President. Their morale is strong and their will to win is iron. They are grateful for all support and they ask for more!  🇵🇱🤝🇺🇦"
AndrzejDuda,"Rozmawiałem z @ZelenskyyUa . Dużo dzieje się na Ukrainie i Rosja jest brutalna ale mogę zapewnić, że determinacja i duch bojowy nie opuszczają Obrońców Ukrainy i Ich Prezydenta. Morale mają mocne i żelazną wolę zwycięstwa. Dziękują za każde wsparcie i proszą o jeszcze! 🇵🇱🤝🇺🇦"
AndrzejDuda,"Afternoon, I visited the POL-UKR bordercrossing in Korczowa and the reception point for refugees. Agata was in the accommodation places of women and children from Ukraine. 
I sad to @ZelenskyyUa: “Tell your boys that they can fight calm, their relatives are safe in Poland”🇵🇱🤝🇺🇦"
AndrzejDuda,"Byłem dziś na granicy POL-UKR w Korczowej i w punkcie recepcyjnym dla uchodźców z Ukrainy. Agata była w miejscach zakwaterowania kobiet i dzieci z Ukrainy. Mówiłem wieczorem do @ZelenskyyUa „Powiedz swoim Chłopakom, że mogą spokojnie walczyć. Ich Rodziny są u nas bezpieczne🇵🇱🤝🇺🇦"
AndrzejDuda,"“We will not give up, even if the Russians surround us in Kiev. If they start a city blockade, they will end up like the Nazis besieging Leningrad in WW II. They will not break us and they will go away in disgrace as criminals.""  - said to me @ZelenskyyUa 💪 this evening.🇵🇱🤝🇺🇦"
AndrzejDuda,"„Nie poddamy się, nawet jeśli Rosjanie otoczą miasto. Jeśli rozpoczną blokadę Kijowa, skończą jak Naziści oblegający Leningrad w czasie II Wojny Światowej. Nie złamią nas i odejdą w niesławie, jako zbrodniarze.” - tak powiedział do mnie @ZelenskyyUa 💪 dziś wieczorem.🇵🇱🤝🇺🇦"
AndrzejDuda,"Another success of anti-war and pro-democratic diplomacy, this time Polish-Canadian. Way to go!🇵🇱🤝🇺🇦🤝🇨🇦 https://t.co/6bAEo5Kfwh"
AndrzejDuda,"Kolejny sukces dyplomacji antywojennej i prodemokratycznej, tym razem polsko-kanadyjski. Brawo! 🇵🇱🤝🇺🇦🤝🇨🇦 https://t.co/6bAEo5Kfwh"
AndrzejDuda,https://t.co/kasN2uWy6T 🇵🇱🤝🇺🇦💪
AndrzejDuda,"""Andrzej, we can do it! Right and justice are on our side. They murder civilians. We defend our Homeland, our families and our homes!"" - told me in a strong voice @ZelenskyyUa just a moment ago. The Heroic Defenders of Ukraine need solidarity and support! 🇵🇱🤝🇺🇦"
AndrzejDuda,"„Andrzej, damy radę! Racja i sprawiedliwość są po naszej stronie. To oni mordują ludzi. My bronimy naszej Ojczyzny, naszych rodzin i naszych domów!” - powiedział przed chwilą do mnie mocnym głosem @ZelenskyyUa . Bohaterscy Obrońcy Ukrainy potrzebują solidarności i wsparcia!🇵🇱🤝🇺🇦"
AndrzejDuda,"I’ve just talked to @ZelenskyyUa. The situation is difficult. People in Kharkiv, Kiev, Zhytomyr and dozens, hundreds of towns and villages have been killed.  But those who live, fight and do not lose their spirit!  Who can, please help!  Every gesture counts.  We act!🇵🇱🤝🇺🇦"
AndrzejDuda,"Jestem po rozmowie z @ZelenskyyUa . Sytuacja jest bardzo trudna. Giną ludzie, zwykli cywile w Charkowie, Kijowie, Żytomierzu i dziesiątkach, setkach miast i miejscowości. Ale Ci co żyją walczą i nie tracą ducha! Kto może niech pomaga! Każdy gest się liczy. My działamy. 🇵🇱🤝🇺🇦"
AndrzejDuda,"Our yesterday's letter of support to Ukraine's bid for EU membership, signed together with @GitanasNauseda 🇱🇹 Rumen Radev 🇧🇬 @ZuzanaCaputova 🇸🇰 @BorutPahor 🇸🇮 Miloš Zeman 🇨🇿 @AlarKaris 🇪🇪 @valstsgriba 🇱🇻 . We do believe 🇺🇦 should be immediately recognized as a Candidate Country. https://t.co/XFGu8G2exJ"
AndrzejDuda,"I’ve just talked with President @ZelenskyyUa about the war in Ukraine. Russian rockets and missiles, including the internationally banned cluster bombs, are dropping on residential quarters of Kiev, Kharkiv and other cities. The situation is difficult but Ukraine is brave! 🇵🇱🤝🇺🇦"
AndrzejDuda,"Z Prezydentem @ZelenskyyUa rozmawialiśmy przed chwilą o sytuacji na Ukrainie. Na dzielnice mieszkalne Kijowa, Charkowa i innych miast spadają rosyjskie rakiety i pociski, w tym zakazane międzynarodowo bomby kasetowe. Sytuacja jest trudna. Ukraina walczy ale potrzebuje wsparcia!"
AndrzejDuda,"Jestem po kolejnej poruszającej rozmowie z @ZelenskyyUa . W obliczu informacji o rosyjskich konwojach idących na Kijów zapewnił mnie, że czują się mocni i są gotowi walczyć, a morale obrońców Ukrainy jest bardzo wysokie. Zapewniłem, że działamy i mają wsparcie Polski i świata."
AndrzejDuda,Today’s speech of @OlafScholz in Bundestag and the decisions on assistance for Ukraine as well as on the blockade of SWIFT &amp; Russian banks is an important step towards stopping Russian aggression. Only by acting together are we able to stop Putin’s imperial ambitions and the war.
AndrzejDuda,"W https://t.co/yJfEcIDgRS podają, że chersońscy Romowie ukradli Rosjanom czołg. 😂😂😂😜Под Каховкой украинские ромы украли у россиян танк, – местные - 24 Канал  https://t.co/AzOxZVvXyO"
AndrzejDuda,Dzisiejsze wystąpienie Kanclerza @OlafScholz w Bundestagu i decyzje o pomocy Ukrainie oraz blokadzie SWIFT i rosyjskich banków to ważny krok ku zatrzymaniu rosyjskiej agresji. Tylko działając razem i pokazując jedność możemy pokojowo powstrzymać imperialne ambicje Putina i wojnę.
AndrzejDuda,"Heroism of the Ukrainian Nation, Ukrainian Armed Forces and President @ZelenskyyUa is becoming part of the history of the free world. It is the  commitment of us, those already free, to make sure they win. We must act, time is running out.🇵🇱🤝🇺🇦🤝🇪🇺"
AndrzejDuda,Poland advocates an express path for Ukraine’s membership in the EU. The candidate state status should be granted immediately and talks on the membership started promptly thereafter. Ukraine must also have access to EU funds for reconstruction. This is what Ukraine deserves🇵🇱🇺🇦🇪🇺
AndrzejDuda,"Polska opowiada się za ekspresową ścieżką członkostwa Ukrainy w Unii Europejskiej. Status kandydata powinien być udzielony natychmiast, a rozmowy o członkowstwie rozpoczęte niezwłocznie po tym. Ukraina ma mieć też dostęp do środków z UE na odbudowę. To się Ukrainie należy.
🇵🇱🇺🇦🇪🇺"
AndrzejDuda,"Właśnie rozmawiałem z @ZelenskyyUa . Sytuacja w Kijowie jest bardzo trudna. Nad ranem Rosjanie zaczęli bombardowanie miasta. Drony zrzucają bomby na budynki mieszkalne. Giną ludzie. To oczywisty akt terroru, żeby złamać morale ale jest ogromna determinacja, żeby obronić stolicę."
AndrzejDuda,Dziś o 5.48 rozmawiałem z Prezydentem Ukrainy Wołodymirem Zelenskim @ZelenskyyUa. Doszło do rosyjskiej inwazji na Ukrainę. Jej skala jest najprawdopodobniej szeroka. To bezprecedensowy akt gwałtu na normach prawa międzynarodowego. Rosja wyklucza się z międzynarodowej wspólnoty.
AndrzejDuda,"Mimo wysiłków wspólnoty międzynarodowej, Ukraina padła ofiarą brutalnej, niesprowokowanej i nieusprawiedliwionej rosyjskiej napaści. Współdziałamy z naszymi sojusznikami z NATO oraz UE, wspólnie odpowiemy na rosyjską brutalną agresję i nie pozostawimy Ukrainy bez wsparcia."
AndrzejDuda,"Dziękuję Ambasadorowi RP @B_Cichocki , Konsulom Generalnym RP oraz wszystkim dyplomatom i pracownikom @PLinUkraine @PLinLviv @PLinWinnica  @PLinKharkiv @PLinOdessa @PLinLutsk za pozostanie na Ukrainie i ofiarność w służbie dla Polski w chwili próby. https://t.co/IAtQ8oCG9d"
AndrzejDuda,"Powiedziałem wyraźnie mojemu przyjacielowi @ZelenskyyUa , że może liczyć na nasze wsparcie, w tym na forum #NATO i #UE . To samo przekazał @GitanasNauseda . Polska i Litwa pozostaną adwokatami Ukrainy. Z naszych rozmów zdamy w piątek obaj relacje na szczycie B9 @NATO w Warszawie. https://t.co/WiDTPIVmLR"
AndrzejDuda,"Właśnie rozmawiałem z Prezydentem Ukrainy @ZelenskyyUa. Zapewniłem, że Ukraina ma w Polsce pełne i ponadpartyjne poparcie w walce z agresją Kremla. I że nienaruszalność granic to dla nas jedna z fundamentalnych norm prawa międzynarodowego. A wobec Rosji? UE i NATO twarde sankcje!"
AndrzejDuda,"W sytuacji, gdy Prezydent Rosji podważa porządek Europy ustanowiony na przełomie wieków (XX i XXI), potrzeba wielkiej jedności i zdecydowanej postawy NATO, UE i krajów naszego regionu. Tylko twarda postawa i polityczna obrona Ukrainy może zatrzymać agresora. Sankcje natychmiast!"
AndrzejDuda,Друже @ZelenskyyUa! Сусiди українцi! Ми з вами в День єднання. Підтримуємо жовто-блакитних! Przyjacielu @ZelenskyyUa! Sąsiedzi Ukraińcy! Jesteśmy z Wami w Dniu Jedności. Wspieramy Żółto-Niebieskich! 🇵🇱🤝🇺🇦
AndrzejDuda,Prof. Marcin Czepelak - Ambasador RP w NL został dziś wybrany na Sekretarza Generalnego Stałego Trybunału Rozjemczego w Hadze - najstarszego sądu międzynarodowego. Gratulacje!
AndrzejDuda,"Armia Krajowa to miłość do Polski. Pamięć, wdzięczność i chwała Żołnierzom AK! https://t.co/jGAuJsqrFC"
AndrzejDuda,"My sincere congratulations to Frank-Walter Steinmeier on his re-election to a second term as Federal President of Germany. I’m looking forward to continue our fruitful and active cooperation for the benefit of both 🇵🇱 and 🇩🇪. Mach's gut, Frank-Walter!"
AndrzejDuda,"Much appreciated conversation with @JustinTrudeau. 🇵🇱🇨🇦 continue their efforts &amp; remain dedicated to territorial integrity &amp; wellbeing of Ukraine, as well as freedom &amp; democracy in Belarus. We are on the same page on where the threats to the stability of the region come from."
AndrzejDuda,We have one single objective: to save peace and fend off the aggression. Thank you for today's meeting. @POTUS  @BorisJohnson @EmmanuelMacron @OlafScholz @KlausIohannis @vonderleyen Mario Draghi @CharlesMichel @JustinTrudeau @jensstoltenberg . 🇵🇱🇺🇸🇪🇺🇬🇧🇫🇷🇩🇪🇮🇹🇷🇴🇨🇦 @NATO
AndrzejDuda,"Dziękuję Sojusznikom z 🇬🇧 i 🇺🇸 za solidarność i wojskowe wzmocnienie bezpieczeństwa regionu. Jako Zachód, chcemy prowadzić dialog ale gotowi jesteśmy przeciwstawić się zagrożeniom. Taki przekaz popłynął też z moich wczorajszych rozmów z przywódcami @EmmanuelMacron i @OlafScholz"
AndrzejDuda,"My sincere congratulations to my friend, 🇮🇹 President Sergio Mattarella, on his re-election for another 7-year term. I am looking forward to continuing our cooperation within the EU, NATO and Arraiolos Group. 
🇵🇱🤝🇮🇹"
AndrzejDuda,"27 stycznia, Międzynarodowy Dzień Pamięci o Ofiarach Holokaustu. 
#WeRemember Pamiętamy! https://t.co/76KYfch6iS"
AndrzejDuda,"Prezydent Litwy @GitanasNauseda 🇱🇹 podpisał ustawę o pisowni nazwisk, która - w mojej ocenie - jest krokiem w bardzo dobrym kierunku w stosunkach polsko-litewskich. Zadzwoniłem do Niego, by podziękować Jemu i Wszystkim zaangażowanym w prace nad ustawą.
🇵🇱🤝🇱🇹"
AndrzejDuda,"""Jestem bardzo chciwa i głodna wszelkich radości.(…) W końcu śmiechem da się zabliźnić rany"". Tak mówiła i żyła Wielka Dama polskiej sceny Pani Barbara Krafftówna. Dziś ze smutkiem przyjąłem wiadomość o Jej odejściu. Pozostaje w swoich kreacjach. R.I.P.

https://t.co/cJTywS2Tni"
AndrzejDuda,"Trzy symbole na fasadzie Pałacu Prezydenckiego. Orzeł, Pogoń i Archanioł Michał. Dziś rocznica wybuchu Powstania Styczniowego. 
Za Naszą i Waszą Wolność! https://t.co/4sV0BJ3trV"
AndrzejDuda,"Przekazałem Prezydentowi @ZelenskyyUa , że Ukraina może liczyć na wsparcie naszego Kraju. Polska odrzuca koncepcję stref wpływów i opowiada się za pełną integracją euroatlantycką Ukrainy. Bardzo dziękuję za tę cenną wizytę i konstruktywne konsultacje.🇵🇱🤝🇺🇦 https://t.co/FHyBnTevti"
AndrzejDuda,"Połączenie @PKN_ORLEN z @GrupaLOTOS to wielkie wydarzenie gospodarcze, polityczne i społeczne w naszej części Europy. Dzięki podpisanym umowom bezpieczeństwo energetyczne Europy środkowej istotnie wzrasta. To realizacja idei Trojmorza w praktyce. Trzymam kciuki za końcowy sukces!"
AndrzejDuda,"Dziś w nocy odszedł David Sassoli - Przewodniczący Parlamentu Europejskiego. Składam głębokie wyrazy współczucia Rodzinie, Przyjaciołom i Współpracownikom Zmarłego. R.I.P."
AndrzejDuda,З нагоди 30 річниці встановлення дипломатичних відносин між Польщею та Україною на фасаді Президентського палацу у Варшаві та Маріїнського палацу в Києві засвітилася ілюмінація. Дякую Президенту @ZelenskyyUa за дружбу та співпрацю Польща підтримує Україну. Разом ми сильніші🇵🇱🤝🇺🇦 https://t.co/Xg7hrAwQLE
AndrzejDuda,W 30. rocznicę nawiązania stosunków dyplomatycznych między Polską a Ukrainą na fasadzie Pałacu Prezydenckiego i Pałacu Maryjskiego Kijowie wyświetlono iluminację. Dziękuję Prezydentowi @ZelenskyyUa za przyjaźń i współpracę. Polska wspiera Ukrainę. Razem jesteśmy silniejsi.🇵🇱🤝🇺🇦 https://t.co/lF98YMySmf
AndrzejDuda,"Drodzy TT-owicze! Niech ta sylwestrowa noc 2021/2022 będzie dla Was niezapomnianą! Niech 2022 rok przyniesie Wam to, co sobie zaplanowaliście i o czym marzycie. Niech to będzie dobry rok. Dla każdego. Tego Wam życzymy z całego serca! 😁🍾🥂👍 https://t.co/cQFhFMon67"
AndrzejDuda,"Polska jest wdzięczna organizacji ""Memoriał"", która przez lata przyczyniła się do odkrywania prawdy o sowieckich zbrodniach na wielu narodach, w tym na Polakach. ""Memoriał"" nie bez przyczyny nazywany jest ""sumieniem Rosji"", a sumienia nie da się ani zdusić, ani zdelegalizować."
