author,content
krzysztofbosak,"Idealizowane przez @konkret24 procedury powodują, że żeby spełnić te kilka linijek musimy w Polsce uchwalić dziesiątki stron nowego prawa regulujące działanie wszystkich sądów w Polsce i w momencie robienia tego nie wiemy czy eurokraci nas poklepią po plecach czy zmarszczą brew🤷🏼 https://t.co/bWGtrAj57I"
krzysztofbosak,"Autor @konkret24 zarzucając mi fałsz w ogóle nie zrozumiał co komentowałem. Mówiłem nie o teorii, a o praktyce, czyli negocjowaniu ustaw z Brukselą PRZED złożeniem wniosku o płatność. Ten mechanizm wymusza byśmy zmieniali prawo w ciemno i czekali na ocenę post factum. To absurd!"
krzysztofbosak,"Rząd odstąpił od przymuszania żołnierzy do przyjmowania covidowych preparatów bo nie miał kogo szkolić?

A może żołnierzy ciągle nieformalnie przymuszają, a tylko w przypadku rezerwy dają sobie spokój z akwizycją produktów globalnych korporacji?"
krzysztofbosak,"Źródło:

https://t.co/Py6pvSv0tC"
krzysztofbosak,"Nowe problemy partii Szymona Hołowni. Tym razem to już nie błąd czy punktowe niedopatrzenia, ale przyznanie przed PKW, że działalność partii nie jest finansowana przez partię i całkowite odrzucenie sprawozdania, a więc brak subwencji po ewentualnym samodzielnym starcie w wyborach"
krzysztofbosak,"Ruszamy z nagraniem świątecznego „Śniadania Rymanowskiego”, ale emisja nie dziś, a w niedzielę https://t.co/fATxni3YEP"
krzysztofbosak,"Najwyraźniej Onet ma swoich czytelników za głuptasów, skoro uważa, że zachęci ich do lektury tytuł pytający o to dlaczego Zełeński pojechał akurat do Waszyngtonu, a nie np. do Warszawy.

Przebijają z tego oikofobia jest wręcz komiczna."
krzysztofbosak,PiS robi program dopłat od przeciętnych Polaków do młodych bogatych i do imigrantów ze świetną pracą (i wynikającą z niej zdolnością kredytową)
krzysztofbosak,"Tu szersze omówienie kampanii z analizą różnych spotów 

https://t.co/7i92ODo6Se"
krzysztofbosak,Adidas po prostu reaguje na fale molestowania i gwałtów dokonywanych w Warszawie przez imigrantów kierujących autami pewnej amerykański korporacji. Tylko żeby nie było kontrowersji to zmienili kierowcę-imigranta na uprawiającego sport polskiego mężczyznę w średnim wieku 🤷🏼
krzysztofbosak,"Jakie znaczenie mają Wasze prywatne opinie w tej sprawie, skoro trwająca radykalizacja systemu haraczy ETS to wdrażanie radykalnego pakietu „Fit for 55”, który premier poparł w imieniu Polaków w 2020 roku, nie tłumacząc ani ludziom ani nawet posłom co poparł i jakie będą koszty?"
krzysztofbosak,"„Ustawa nie rodzi konsekwencji ustrojowych” - to zdanie wypowiedział minister @SzSz_velSek podczas spotkania premiera z szefami klubów i kół nt. projektu o sądach.

Trudno w to uwierzyć, ale tak, naprawdę powiedział takie słowa o projekcie przyzwalającym na anarchię w państwie."
krzysztofbosak,"Panie Ministrze @SzSz_velSek, czy Pan rozumie że zaproponowany przez Pana i premiera projekt ustawy utrwala taki sposób postępowania, jako nie podlegający jakiejkolwiek karze dyscyplinarnej? 

PSLu, Lewico i PO, czy rozumiecie co chcieliście poprzeć?"
krzysztofbosak,W tym roku po raz pierwszy Święta Bożego Narodzenia spędzę w Szczecinie 🙂
krzysztofbosak,"Jedyna redakcja, która zapytała mnie o kulisy spotkania z premierem ws. jego próby sprzedaży ustroju sądów za pozorny sukcesik polityczny"
krzysztofbosak,"Gdybyście nie wiedzieli to premier @MorawieckiM zgodził się na to wszystko na szczycie w 2020. Zdziwieni? Przecież media w 2020 mówiły tylko o funduszach i o regule praworządności? No cóż, czas najwyższy przestać ufać mediom - także antyPiSowskim - w kwestii oceny i krytyki rządu"
krzysztofbosak,"Czy oglądając tv usłyszeliście o tym, że rząd PiS właśnie wprowadził kolejny parapodatek?"
krzysztofbosak,Artykuły tylko z jednego dnia https://t.co/RwYO4ezJtx
krzysztofbosak,Wzór praworządności. Według TS UE i ETPCz w Niemczech wszystko jest OK. Czego nie rozumiecie Polacy?
krzysztofbosak,"PiS nie ma absolutnie żadnego pomysłu na reformę UE, podobnie jak nie mieli go Torysi, z którymi wspólnie tworzyli @ecrgroup w Europarlamencie. Nie przeszkadza to jednak PiSowi przekonywać Niemców do takiej reformy. W Niemczech będzie to odczytane jako otwartość na federalizację"
krzysztofbosak,Ciekawe omówienie artykułu @MarekKuchcinski kierowanego do Niemców na łamach niemieckiej prasy. Całkowicie inny ton niż propaganda w TVP. Pozostaje pytanie o wiarygodność takiej linii. Polityka państwa żeby była skuteczna musi mieć strategię wykraczającą poza 1 tekst czy 1 gest
krzysztofbosak,"Jedne z naszych działaczy z branży hodowli kaczek przedstawił mi w rozmowie ogromną skalę wzrostu kosztów. Wnioski są takie, że opłaca się kaczki sprzedawać, ale obecnie przestało się opłacać je rozmnażać. Rezultat w cenach zobaczymy dopiero za jakiś czas."
krzysztofbosak,"Ceny jaj już wzrosły już o 70%, a w przyszłym roku dalsze podwyżki. Od ludzi z branży drobiarskiej można usłyszeć, że drastycznie podrożało właściwie wszystko: prąd, gaz, pasze. To się dopiero w pełni będzie ujawniać w cenach na sklepowych półkach
https://t.co/t33hBgEbW1"
krzysztofbosak,"Proimigracyjny rząd PiSu dociska pedał gazu:

„Pod koniec czerwca 2022 r. liczba cudzoziemców, których zgłoszono do ubezpieczenia emerytalno-rentowego, przekroczyła milion. (…) Rząd chce jednak, aby ich zatrudnianie było jeszcze łatwiejsze”
https://t.co/dbYTU0mbhC"
krzysztofbosak,PiS zdradził
krzysztofbosak,"Kiedy rząd ustanawiał podatek cukrowy ostrzegaliśmy, że celem jest wydrenowanie kieszeni zwykłych Polaków, a nie żadne zdrowie. Część modnych polityków i dziennikarzy broniła rządu. Już mogą przeprosić. Podatek cukrowy jest rozszerzany na zdrowe produkty:
https://t.co/TTR76lRc74"
krzysztofbosak,"Publiczne potępianie tego co faktycznie sami robią to jedna z najbardziej bezczelnych technik manipulacji rządu PiS. Czy obóz który z kłamstwa i przewrotności zrobił metodę i gra w durnia z własnym, zmęczonym ciągłymi kryzysami narodem, zasługuje na miano prawicy? Nigdy!"
krzysztofbosak,Jeśli ktoś z Was ma jeszcze pieniądze to warto pojeździć po kraju czy po Europie i coś zobaczyć póki jeszcze Was stać
krzysztofbosak,"Informacja dla dziennikarzy, którzy nie nadążają za rzeczywistością i ciągle dają USA za wzór: postępuje degradacja społeczna dużych amerykańskich metropolii. Wielu twierdzi, że to konsekwencja lewicowo-liberalnej polityki migracyjnej i „różnorodnościowej”"
krzysztofbosak,"Dość zabawne jest, że część osób o poglądach wychylonych w kierunku poprawności politycznej różne wady twittera zauważyła i zaczęła komentować dopiero gdy go @elonmusk przejął. Wcześniej nie było tematu.

To nie krytycyzm. To sygnalizowanie przynależności do właściwego stada."
krzysztofbosak,Głos psychiatry dziecięcego z USA przeciwko promowaniu transseksualizmu i okaleczaniu dzieci i młodzieży
krzysztofbosak,Brak słów
krzysztofbosak,"PiS przedstawił propozycje „kredytów 2%”, która jest adresowana dla dobrze zarabiających Polaków i imigrantów, którzy będą kupować pierwsze mieszkanie. 

Polski podatnik będzie dopłacał dziesiątki tysięcy złotych rocznie do kredytów ludziom z wysokopłatną pracą?"
krzysztofbosak,"Gen. Szymczyk do dymisji! Czekamy na postawienie mu zarzutów prok. z art. 163 i 164 Kodeksu karnego (sprowadzenie zagrożenia zdrowia, życia i mienia przez eksplozję materiałów wybuchowych) - do 10 lat więzienia - oraz 263 Kk (posiadanie broni bez zezwolenia) - do 8 lat więzienia."
krzysztofbosak,"Skandal w Krakowie. Policja bierna wobec aktów przemocy bo są one zbieżne z covidową polityką rządu PiS. Kto się stawia ten ma stracić źródło utrzymania, możliwość korzystania z praw obywatelskich, a nawet zostać poturbowany"
krzysztofbosak,"Rządy państw UE - w tym rząd PiS - porozumiały się w sprawie rozszerzania obowiązku kupowania wirtualnych, spekulacyjnych instrumentów prawnych „ETS”. Imadło polityki globalistów powoli zaciska się. Kończy się krótka chwila naszego względnego dobrobytu. https://t.co/JMViC4xlkl"
krzysztofbosak,Zapomniana wielka emigracja
krzysztofbosak,⬇️
krzysztofbosak,Francuzi doszli do porozumienia
krzysztofbosak,"Nowy wywiad, a w nim opowiadam między innymi o sejmowych kulisach ostatniego ataku na suwerenność Polski i jej praworządność"
krzysztofbosak,Tuż po Świętach będę w Szczecinie
krzysztofbosak,Za chwilę zaczynamy Śniadanie Rymanowskiego w @PolsatNewsPL! Dziś w drodze wyjątku program poprowadzi @W_Dabrowski https://t.co/KFdhNbiIgv
krzysztofbosak,"Panie Redaktorze, wczoraj na łamach Pańskiej gazety prezes Jarosław Kaczyński porzucił popieranie stanowiska premiera Morawieckiego w sprawie ustawy o sądach i przeszedł na popieranie stanowiska @KONFEDERACJA_ w tej sprawie, więc już czas na zmianę linii 😅 https://t.co/q9Aa1GUVRF"
krzysztofbosak,"Pamiętacie jak dokładnie rok temu rząd robił propagandę, że od 1 stycznia „Polski Ład” spowoduje wielki wzrost wydatków na zdrowie? A pamiętacie która partia przed tym ostrzegała?

Minął rok. Polski Ład upadł jeszcze w styczniu. A zamiast wzrostu na 2023 r. są ciche cięcia w NFZ."
krzysztofbosak,Co nie jest prawdziwe Panie Redaktorze? Zapraszam do polemiki na fakty
krzysztofbosak,"Fakt nie opinia: projekt @MorawieckiM już w pierwszym artykule pkt. 3 lit. a) wprowadza całkowitą bezkarność sędziów za podważanie dowolnej konstytucyjnej instytucji państwa polskiego, ale nigdzie nie wprowadza bezkarności za kwestionowanie istnienia czy kompetencji instytucji UE"
krzysztofbosak,Głos byłego polskiego dyplomaty
krzysztofbosak,"Co wspólnego z praworządnością ma projekt, który przyzwala na jakieś działania („badanie”), ale w ogóle nie definiuje jego granic ani przesłanek?

A to tylko kilka pytań…"
krzysztofbosak,"Co wspólnego z praworządności ma mieć projekt, który w kilku miejscach jest sprzeczny z Konstytucją i znosi pewność prawa, domniemanie że osoby które dostają pensję od podatnika występują w imieniu państwa i wprowadza całkowity relatywizm prawno-instytucjonalny?"
krzysztofbosak,Dziś w dyskusji w @RadioZET_NEWS byłem jedynym politykiem cytującym ustawy i zarazem jedynym dopytywanym przez prowadzącego o treść przepisów. Na życzenie redaktora Stankiewicza fragment ustawy zawierający bezkarność sędziów za wydawanie wyroków sprzecznych z prawem i z dowodami: https://t.co/xZAz5dIa90
krzysztofbosak,Za chwilę zaczynamy dyskusję podsumowującą wydarzenia tygodnia w @RadioZET_NEWS. Pozdrawiam i dobrego dnia!
krzysztofbosak,"Zwracam uwagę, że prawa jazdy nie wydaje Wam Policja, mimo że to Policja kontroluje przestrzeganie prawa na drogach. Analogicznie rejestru uprawnień do posiadania broni i rejestru posiadanej broni nie musi prowadzić Policja, która kosztuje znacznie więcej niż zwykły urzędnik."
krzysztofbosak,"Warto przypomnieć, że zgodnie z prawem UE i Konstytucją Policja nie musi w ogóle zajmować się pozwoleniami na broń. Taniej i lepiej rejestry poprowadzi cywilna administracja. A Policja powinna łapać szpiegów, bandytów i nielegalnych imigrantów, a nie przekładać papiery."
krzysztofbosak,"Na grupach zrzeszających ludzi posługujących się bronią poza kpinami z przygody szefa Policji widać zażenowanie, że tacy ludzie chcą decydować kto ma mieć pozwolenie na broń i arbitralnie się wypowiadają w mediach o tym, że broń w rękach przeszkolonych cywili jest niebezpieczna."
krzysztofbosak,"Swoją drogą jak to wszystko co się wydarzyło ma się do ustawy o broni i amunicji? Ile przepisów złamano? Czy ktoś poniesie odpowiedzialność? Czy ktoś się czuje odpowiedzialny za to co się stało, za wyciągnięcie konsekwencji i ustanowienie poważnych procedur chroniących VIPów?"
krzysztofbosak,"Mówiłem o tym w Śniadaniu Rymanowskiego w Polsacie, że w kontekście podsłuchów nie ma czego wyjaśniać bo nadal nie ma procedur ochrony elity państwowej. Ta historia to potwierdza."
krzysztofbosak,"Wypadek szefa Policji to nie tylko groteskowo-straszna indywidualna historia, ale i dowód, że najważniejsze osoby w państwie dalej nie mają właściwej ochrony. KAŻDY prezent otrzymany za granicą przez kogoś kto reprezentuje RP powinien być wszechstronnie sprawdzony przez służby!"
krzysztofbosak,"Polski to nie wiąże bo nie jest przyjęte żadnym aktem prawa. Program eurokratów - zwany przewrotnie „kamieniami milowymi” - nie jest ani ustawą, ani rozporządzeniem, ani umową międzynarodową, ani dyrektywą ani rozporządzeniem UE.

Czym więc jest?

Jest zdradą wyborców przez PiS."
krzysztofbosak,"KPO podniesie koszty życia Polakom, których nie stać na nowiutkie auta. 

Niesamowite jest że da się tak ludzi zmanipulować, żeby sami popierali podnoszenie sobie kosztów życia bo wmówiono im że ktoś z zagranicy rozdaje pieniądze. 

Wierzę, że doczekam dnia gdy Polacy to przejrzą"
krzysztofbosak,"Dobrze, że pod wpływem głosów prezydenta, opozycji i koalicjanta liderzy PiS wstrzymali forsowanie ustawy o sądach. To nie tylko bardzo groźna ustawa, ale także trudna w interpretacji. Odkodowanie jej nawet dla posła to wiele godzin pracy. Teraz mamy czas by naświetlić zagrożenia"
krzysztofbosak,"Przypominam, że z wczorajszego spotkania z ministrem @SzSz_velSek wynika, że kompromis z Brukselą nie dotyczy całej puli eurozadłużenia KPO, a jedynie jednej transzy, a narzucana nam ustawa o bezkarności i chaosie w sądach spełnia tylko 1 z „dwudziestu kilku” warunków blokujących"
krzysztofbosak,"Wojciech Kałuża, ten były już wicemarszałek z PiS na Śląsku, został jednym z wiceprezesów Jastrzębskiej Spółki Węglowej. Oczywiście nigdy nie miał nic wspólnego z branżą górniczą."
krzysztofbosak,Tłumaczę w prostych słowach cytując art. 184 i 184 Konstytucji RP w jaki sposób Komisja Europejska próbuje zmusić PiS do złamania konstytucji forsując ustawę o sądach. Centrowa i lewicowa opozycja waha się czy nie pomóc w tym dziele łamania Konstytucji. Już się piszą ekspertyzy https://t.co/7x3h3VIwvK
krzysztofbosak,Dziękuję @Kulesza_pl za ostatnie trzy lata przewodniczenia naszemu kołu i dziękuję za zaufanie i powierzenie mi tej odpowiedzialnej funkcji. Ku chwale Ojczyzny!
krzysztofbosak,Covidianizm zdemaskowany
krzysztofbosak,Czy normalną młodzież spoza Warszawy stać jeszcze na studiowanie na UW w trybie dziennym?
krzysztofbosak,Posłowie PiS prawie nic nie wiedzą w Sejmie o co chodzi z tym projektem Morawieckiego i eurokratów o anarchii w sądach. Jedni pytają drugich.
krzysztofbosak,"Co ciekawe marszałek Sejmu zamierza ten projekt procedować nie tak jak zwykłe polskie prawo, ale jako implementację prawa UE. To pozwoli na specjalny, szybki tryb."
krzysztofbosak,"PiS chce procedować unijny projekt Morawieckiego o sądach w przyspieszonym tempie. Partie w pośpiechu konsultują się z prawnikami, ale „debatować” będą ZANIM dostaną jakiekolwiek poważne ekspertyzy, czyli już jutro. Jeśli ten projekt przejdzie to konwekcje zostaną z nami na lata."
krzysztofbosak,"Dziś podczas konwentu seniorów w odpowiedzi na moje pytanie marszałek Sejmu potwierdziła, że to nie był żart i poseł PO @DariuszRosati był wczoraj z covidem w Sejmie. Nie zapowiedzieli żadnych konsekwencji. Zarazem odmówili uchylenia 6-cyfrowych kar na naszego posła za brak maski"
krzysztofbosak,"Z kolei Sąd Najwyższy ma konstytucyjne kompetencje w tym zakresie. Zgodnie z Konstytucją sądownictwo dyscyplinarne można przekształcać w obrębie SN, a nie przenosić po instytucjach państwa gdzie popadnie https://t.co/Vu5WzavZhi"
krzysztofbosak,"Cyrk! To na co zgodził się @MorawieckiM w Brukseli jest sprzeczne z Konstytucją. NSA ma w Konstytucji zamknięty katalog kompetencji. Nie ma w nim sądzenia sędziów. Sędziowie nie są administracją. Opozycja nie może tego poprzeć!
@KGawkowski @KosiniakKamysz @bbudka @szymon_holownia https://t.co/Vb1HdukTaL"
krzysztofbosak,Czy taka sytuacja będzie sprzyjać silniejszym i bogatszym stronom sporu czy słabszym i mniej zasobnym w środki na ciągniecie sporów prawnych?
