author,content
jordanbpeterson,"I promised I would post the allegations today. These pages are screenshots of original documents, so everyone interested can decide for themselves what is going on @JustnTrudeau included (take note: @PierrePoilievre).  https://t.co/7kekpXTQtt"
jordanbpeterson,Once again:
jordanbpeterson,"Does Jordan Peterson need to be re-educated? (Perhaps, but not by the people who insist with force upon doing so) https://t.co/5zqDXDl2S2 via @spectator"
jordanbpeterson,"""Greta Thunberg statue"" is the news here not the cost."
jordanbpeterson,Be there or be square. Unfortunately I'll be in the UK causing trouble there :)
jordanbpeterson,"Oh good. The most clueless politician in Canada wants to regulate ""misinformation"" @theJagmeetSingh"
jordanbpeterson,Us white guys is so sneaky...
jordanbpeterson,Psychologists too. Right @CPOntario ?
jordanbpeterson,Thank you sir. You're living up to your reprehensible reputation. I think it's time for some cleansing public self-flagellation. And thanks for the song (soon to be released) @GadSaad
jordanbpeterson,":)
:)
:)"
jordanbpeterson,:) https://t.co/NeSSFtT4rm
jordanbpeterson,In Canada bankruptcy is still an alternative to government-assisted death (GAD). Yes or no?
jordanbpeterson,Will Climate Change Really Put New York Underwater? - WSJ https://t.co/MVpkTSmYkw
jordanbpeterson,This thread...
jordanbpeterson,"There are now more than 2000 YouTube comments on @MikhailaFuller's coverage of my sentencing decision at your hands @CPOntario. It doesn't really appear anyone is supporting your position. Do 2000 statements of support for me outweigh 12 complaints? If not, please justify..."
jordanbpeterson,Thanks @MikhailaFuller  and Hapoy Birthday once again see you soon kiddo https://t.co/nppcGAH5fx
jordanbpeterson,Absolutely. And the sooner the better.
jordanbpeterson,"Well, only 45,000 people have voted, so far, with 92% suggesting that the officials at @CPOntario resign instead of me. But that's nothing, right? Compared  to the full dozen or so complaints they acted on..."
jordanbpeterson,"Updates would require that such spending was tracked and measured--and that someone cared enough to do so. Is there even a website tracking funded projects and state of completion? No, according to officials in the office of @PeteButtigieg"
jordanbpeterson,"And I promised today I would release all that info tomorrow, as you would know if you did an iota of backgrounds research, before you disseminated your pathetic attempts at reputation demolition."
jordanbpeterson,How much money has the @JustinTrudeau government provided to subsidize your employer? Just asking: https://t.co/kkAonT7SCk
jordanbpeterson,Doing so certainly seems within the range of your apparent character.
jordanbpeterson,"You just say that because you've ""internalized your oppression"" :)"
jordanbpeterson,"""Deadnaming"" is simply not a transgression. To hell with the radicals who insist with force otherwise @MrAndyNgo"
jordanbpeterson,"You obviously hadn't been following the news well enough to understand the reference @atRachelGilmore, despite you being a journalist, and it being one of the month's biggest stories. And why don't you just report your nasty little innuendo right to the @CPOntario commissars?"
jordanbpeterson,There must be something in the water.
jordanbpeterson,There is simply nothing that climate change can't do.... https://t.co/rKF91nx12U
jordanbpeterson,"It was ethically impossible because the level of political interference in my life made it difficult for me to devote all necessary attention to my clients. But keep the vicious innuendos flying. So many of you legacy ""journalists"" are practiced experts at that."
jordanbpeterson,Everything will be made fully public on my end tomorrow. And we'll soon see just who's in trouble with who here.
jordanbpeterson,"A crucially important thread re the ""world-leading"" Dutch standards of ""gender-affirming care."""
jordanbpeterson,Thank you for your steadfast support @BarbaraRKay you were one of the first Canadian journalists who covered my U of T travails fairly.
jordanbpeterson,Firing people for their political views in Canada... https://t.co/wSrlpi8pVx
jordanbpeterson,This would be good if it happens @JoeBiden
jordanbpeterson,The Australians chime in... this is not a good look for Canada ⁦@JustinTrudeau⁩  https://t.co/6y5KeZFsZy
jordanbpeterson,LILLEY UNLEASHED: Jordan Peterson will challenge College of Psychologists. https://t.co/l9XbD4WRML
jordanbpeterson,Read the fine print and think https://t.co/V4Ka2QjmCm https://t.co/mBHxYDn6GM
jordanbpeterson,And yet you continue to talk out of both sides of your loose mouth @theJagmeetSingh
jordanbpeterson,Rex Murphy: The Trudeau Liberals are about to tell Alberta workers where to go | National Post attention ⁦@ABDanielleSmith⁩ stop them https://t.co/GIeO0FNeaV
jordanbpeterson,"Marc, the psych data indicate that a large proportion of anonymous posters have dark Tetrad personality traits. In other words, virtualization and anonymity enables the psychopaths and narcissists."
jordanbpeterson,Thank you
jordanbpeterson,"If the data contradict your ideology, then persecute the scientist: ⁦@Dave_Eby⁩ BC Premier: do you have a take on this? https://t.co/99IAA1Ta3D"
jordanbpeterson,"Canadians, this is happening in your country."
jordanbpeterson,This is essentially correct...
jordanbpeterson,LILLEY: Jordan Peterson launches court challenge as College of Psychologists attempts to pull licence over social media posts. https://t.co/q1IOt0x0at
jordanbpeterson,Psychologists’ college silent on Jordan Peterson sanction https://t.co/o3WYvM64tx via @nationalpost
jordanbpeterson,"I didn't know that @CPOntario had already made their sentencing demands public. But there it is, right on my member page, right where it would cause maximal reputational damage if I was still trying to attract private clients. And the answer to the question, by the way, is ""yes."""
jordanbpeterson,I will make all the concrete allegations 100% public (except identifying the complainants) tomorrow...
jordanbpeterson,Here's a poll re @CPOntario: who should apologize and resign (please retweet):
jordanbpeterson,Here is a thread explaining what has happened up to now:
jordanbpeterson,Let the games begin.
jordanbpeterson,"If, however, your allegations @CPOntario are revealed publicly to be both baseless and politically motivated then a public apology and the resignation of everyone involved in the process on your side is appropriate."
jordanbpeterson,Take note @CPOntario: I am making what is happening public. If the public believes I'm guilty then I will take the required course of communication and then resign.
jordanbpeterson,The editorial board at WSJ issued a statement in my defence re the attempts by the Ontario College of Psychologists to re-educate me:https://t.co/h0rqUeGrdY @WSJ
jordanbpeterson,This will be front page of the print edition of Canada's National Post https://t.co/uk1d2DZg93
jordanbpeterson,Professor Janice Fiamengo has been tormented more by activists for expressing her views than anyone else I ever met. She's here continuing her genuine critical analysis of feminism with my wife Tammy... https://t.co/U0EquIGjk1 @JaniceFiamengo
jordanbpeterson,If there's a simple word for it @theJagmeetSingh would know it...
jordanbpeterson,As opposed to your lovely state where women are beaten by your faux-religious self-righteous cowardly misogynistic thugs in public for showing a strand of hair and are forbidden even to sing...
jordanbpeterson,"Says another subtle gossip-monger commissar, mob advocate and snide commentator... with his peace sign proudly brandished."
jordanbpeterson,If it becomes necessary I will do exactly this. Everything will be made public.
jordanbpeterson,Says every cowardly tyrant jumping on the mob bandwagon...
jordanbpeterson,Another compassionate commissar.
jordanbpeterson,The Canadian media continues its coverage of my recent sentencing to re-education by the Ontario College of a psychologists @joe_warmington is a Toronto Sun journalist...
jordanbpeterson,A very careful and instructive thread on Tinder...
jordanbpeterson,LILLEY: Jordan Peterson threatened with psychologists licence being revoked over political statements online https://t.co/z8Ccs5ohfp via @
jordanbpeterson,"Here's the last page of the required ""undertaking."" https://t.co/svwbDveMz8"
jordanbpeterson,Here are the demands made of me with regard to my re-education. I have formally indicated my refusal to comply @CPOntario https://t.co/Nl2poxgW2c
jordanbpeterson,I plan asap to make all the allegations and my responses as public as possible while abiding by the ethical and legal restrictions on doing so (and least insofar as those rules are clear and commensurate with truth and a reasonable defence) @CPOntario
jordanbpeterson,The world's most preposterous advocate for women speaks...
jordanbpeterson,I mentioned yesterday that I wanted to make the details of the accusations made against me by the Ontario College of Psychologists public. Here's a string beginning that process.
jordanbpeterson,It's really a miracle that we built anything ever. Or managed any genuine science. Or had any freedom. None of that is the historical norm @pmarca
jordanbpeterson,This is so great. Hurray!
jordanbpeterson,Thank God the tattoo industry is now inclusive and praise be to our state media enterprise @CBC for supporting those brave civil rights pioneers
jordanbpeterson,A very painful thread...
jordanbpeterson,Jordan Peterson says College of Psychologists threatening him over anti-Trudeau tweets - The Counter Signal https://t.co/Kj6WSKuRCp
jordanbpeterson,A proud Canadian authoritarian...
jordanbpeterson,I will ensure that does not happen. Period.
jordanbpeterson,"""admit scientists"" https://t.co/W3asqmarQi"
jordanbpeterson,I'll post a screenshot tomorrow....
jordanbpeterson,Wow: https://t.co/QxZpyMaEZw
jordanbpeterson,This is ridiculously creative and insane and funny: Car Thieves vs the Final GlitterBomb 5.0 https://t.co/fehLYpxnMs via @YouTube
jordanbpeterson,From The Quartering: JB Peterson sentenced In Canada... https://t.co/SIZy9FaIK4 (by the Ontario College of Psychologists @CPOntario
jordanbpeterson,Former Newfoundland Premier Brian Peckford on my battle with the Ontario College of Psychologists @CPOntario https://t.co/kfqzzskqQ1
jordanbpeterson,If this is the best job the Russians can do with regard to destabilizing our democracy then it seems we have little to worry about on that front.
jordanbpeterson,Just try to find something scandalous here... and ⁦@CNN⁩ tries hard. Pathetic.   https://t.co/6NdS5vtp00
jordanbpeterson,Frankly unbelievable that so much was made of so utterly little.
jordanbpeterson,Yes.
jordanbpeterson,I am mounting a constitutional challenge but have little faith in the remaining integrity of the Canadian judiciary. And I can't believe I am now faced with the necessity of doing such things and not believing they will work.
jordanbpeterson,To clarify: it's been decided: I either submit to social media communication retraining or face a disciplinary hearing and possible suspension of my clinical license and the right to represent myself as a psychologist @elonmusk @CPOntario
jordanbpeterson,And who defines hate? Those you least want to...
jordanbpeterson,Yes. More of this. @BlackRock must crumble. Vanguard too.
jordanbpeterson,Forced re-education is now a Canadian practice.  https://t.co/tDT0d8G0Tk
